,width,longitude,type
3020,55.747496049999995,37.6196221,road
3021,55.746725850000004,37.61943875,road
3022,55.74753215,37.6119948,road
3023,55.74855365,37.61840535,road
3024,55.74800569999999,37.6128296,road
3025,55.7478249,37.61292045,road
3026,55.750783150000004,37.609874250000004,road
3027,55.7456547,37.611916449999995,road
3028,55.7458177,37.6122479,road
3029,55.759627,37.61613495,road
3030,55.75899485,37.6149864,road
3031,55.759627,37.61613495,road
3032,55.7604665,37.615409799999995,road
3033,55.73060735,37.6319237,road
3034,55.7450731,37.6110922,road
3035,55.7411474,37.6118534,road
3036,55.74238625,37.613558999999995,road
3037,55.74660505,37.6125702,road
3038,55.738932649999995,37.63856395,road
3039,55.740593000000004,37.6354076,road
3040,55.76751635,37.631641849999994,road
3041,55.7672612,37.6333262,road
3042,55.767543200000006,37.6277579,road
3043,55.76727665,37.62372555,road
3044,55.7678007,37.6317221,road
3045,55.76777115,37.62398415,road
3046,55.76259345,37.62519455,road
3047,55.766595699999996,37.623632900000004,road
3048,55.767005100000006,37.6236339,road
3049,55.766808600000005,37.62358545,road
3050,55.74474505,37.614331199999995,road
3051,55.7454894,37.613954199999995,road
3052,55.750667199999995,37.603268650000004,road
3053,55.7510332,37.600654399999996,road
3054,55.75102195,37.60032085,road
3055,55.751120900000004,37.60102735,road
3056,55.7512769,37.600985050000006,road
3057,55.7513673,37.6005095,road
3058,55.75156065,37.60045185,road
3059,55.75233335,37.60042105,road
3060,55.75194835,37.6003665,road
3061,55.75229325,37.6003798,road
3062,55.74900235,37.6101164,road
3063,55.7480556,37.61148745,road
3064,55.74954065,37.60922855,road
3065,55.7451858,37.6309087,road
3066,55.747879049999995,37.60488425,road
3067,55.7481283,37.6103399,road
3068,55.7481283,37.6103399,road
3069,55.74751125,37.609614449999995,road
3070,55.7582352,37.61351315,road
3071,55.7621639,37.608651550000005,road
3072,55.7700626,37.59773235,road
3073,55.769787199999996,37.59714745,road
3074,55.7666594,37.62325665,road
3075,55.766872250000006,37.6231761,road
3076,55.767674400000004,37.6230046,road
3077,55.76713765,37.622696700000006,road
3078,55.7373391,37.6114686,road
3079,55.73619925,37.610617250000004,road
3080,55.75613765,37.6235976,road
3081,55.758842099999995,37.616660249999995,road
3082,55.75844295,37.6186037,road
3083,55.7491542,37.6413279,road
3084,55.74736905,37.638660650000006,road
3085,55.75009675,37.642730900000004,road
3086,55.75025255,37.64240305,road
3087,55.7509084,37.641987,road
3088,55.74991435,37.641890200000006,road
3089,55.7504628,37.64255945,road
3090,55.75244135,37.61167965,road
3091,55.7505031,37.64263365,road
3092,55.7328063,37.609385599999996,road
3093,55.7328063,37.609385599999996,road
3094,55.7586077,37.63252425,road
3095,55.75853145000001,37.63136005,road
3096,55.75693315,37.615162600000005,road
3097,55.756775450000006,37.614640550000004,road
3098,55.75288485,37.6308269,road
3099,55.75118285,37.63912275,road
3100,55.7550232,37.62213105,road
3101,55.75851925,37.6251783,road
3102,55.7605964,37.6105429,road
3103,55.7595233,37.61239235,road
3104,55.75723185,37.630673349999995,road
3105,55.7570079,37.6310859,road
3106,55.75710565,37.631561,road
3107,55.7567913,37.63101715,road
3108,55.75233335,37.60042105,road
3109,55.767244149999996,37.61175135,road
3110,55.76226665,37.59989365,road
3111,55.7620388,37.60081475,road
3112,55.74710735,37.6070099,road
3113,55.737715949999995,37.61430955,road
3114,55.738134099999996,37.61318795,road
3115,55.7399413,37.6168586,road
3116,55.7402134,37.616657950000004,road
3117,55.75229325,37.6003798,road
3118,55.769303300000004,37.623452400000005,road
3119,55.74846465,37.63624465,road
3120,55.7496074,37.63216765,road
3121,55.749525649999995,37.6324573,road
3122,55.7497333,37.6286509,road
3123,55.74981485,37.62524915,road
3124,55.7497891,37.62480035,road
3125,55.7367266,37.601768,road
3126,55.73781115,37.59867665,road
3127,55.7361909,37.6006113,road
3128,55.759774500000006,37.6316007,road
3129,55.76023835,37.631097,road
3130,55.74890705,37.6414774,road
3131,55.7492102,37.64149825,road
3132,55.73907925,37.61531085,road
3133,55.7395377,37.615008,road
3134,55.7576832,37.6165229,road
3135,55.75762925,37.61987395,road
3136,55.7583301,37.62048095,road
3137,55.751292,37.600258100000005,road
3138,55.75194835,37.6003665,road
3139,55.7512368,37.600809100000006,road
3140,55.75106735,37.60064465000001,road
3141,55.75352085,37.6115638,road
3142,55.75244135,37.61167965,road
3143,55.7442274,37.6254639,road
3144,55.766936099999995,37.617149100000006,road
3145,55.7661743,37.6159107,road
3146,55.7659688,37.6205497,road
3147,55.76676475,37.621684099999996,road
3148,55.76664755,37.621384649999996,road
3149,55.76734005,37.6213271,road
3150,55.7672327,37.62133815,road
3151,55.7670873,37.62122705,road
3152,55.7437294,37.614870499999995,road
3153,55.7435501,37.6146873,road
3154,55.74300185,37.6148162,road
3155,55.74238625,37.613558999999995,road
3156,55.7441034,37.61402855,road
3157,55.743555150000006,37.61415745,road
3158,55.7577352,37.63076485,road
3159,55.770152499999995,37.5978188,road
3160,55.7700732,37.59763475,road
3161,55.7461657,37.6128523,road
3162,55.74606715,37.612957699999995,road
3163,55.75142995,37.6241664,road
3164,55.76940525,37.613869699999995,road
3165,55.74466005,37.601534900000004,road
3166,55.7448833,37.60174245,road
3167,55.7469506,37.6012633,road
3168,55.75905525,37.6265676,road
3169,55.7480176,37.6255,road
3170,55.7483398,37.62529065,road
3171,55.74830165,37.625015000000005,road
3172,55.748459249999996,37.62495055,road
3173,55.744223899999994,37.61416745,road
3174,55.744775399999995,37.61331075,road
3175,55.7446372,37.61814585,road
3176,55.7460645,37.620703,road
3177,55.7466172,37.61190395,road
3178,55.7522323,37.6388656,road
3179,55.75118285,37.63912275,road
3180,55.7444488,37.6009714,road
3181,55.74468775,37.601281650000004,road
3182,55.7447597,37.60131885,road
3183,55.736242950000005,37.6424495,road
3184,55.734733750000004,37.643108549999994,road
3185,55.7347282,37.643443500000004,road
3186,55.7348462,37.64329265,road
3187,55.75677895,37.6425556,road
3188,55.758616599999996,37.6430745,road
3189,55.7446616,37.634541999999996,road
3190,55.7451145,37.635815,road
3191,55.7448869,37.63535685,road
3192,55.745711400000005,37.63069825,road
3193,55.74472795,37.63504615,road
3194,55.76095345,37.627117049999995,road
3195,55.760220700000005,37.6268336,road
3196,55.7596445,37.6266965,road
3197,55.76160445,37.62735935,road
3198,55.7611932,37.62535065,road
3199,55.749608800000004,37.628959800000004,road
3200,55.7498186,37.62528555,road
3201,55.749775850000006,37.625304799999995,road
3202,55.763302800000005,37.62611425,road
3203,55.763793899999996,37.629216650000004,road
3204,55.7445048,37.60294795,road
3205,55.733789599999994,37.642629400000004,road
3206,55.7327322,37.642683399999996,road
3207,55.7421518,37.615204399999996,road
3208,55.76943265,37.616118900000004,road
3209,55.744120499999994,37.64357355,road
3210,55.74474905,37.602609099999995,road
3211,55.74453255,37.602427500000005,road
3212,55.74451845,37.601651399999994,road
3213,55.74443685,37.601813050000004,road
3214,55.74404765,37.5997316,road
3215,55.7444277,37.60101095,road
3216,55.7444387,37.60202725,road
3217,55.74497765,37.60304465,road
3218,55.7449366,37.60310165,road
3219,55.7471781,37.60540565,road
3220,55.7458351,37.6048141,road
3221,55.74519065,37.6035854,road
3222,55.7464894,37.606125000000006,road
3223,55.74678935,37.606697350000005,road
3224,55.7464422,37.62533345,road
3225,55.74725035,37.62583805,road
3226,55.746573549999994,37.62588745,road
3227,55.75629215,37.6271584,road
3228,55.75588449999999,37.62754115,road
3229,55.768321549999996,37.631857999999994,road
3230,55.7680428,37.627951949999996,road
3231,55.73156395,37.63787205,road
3232,55.7667187,37.63779015,road
3233,55.76763055000001,37.63949515,road
3234,55.767700500000004,37.639322050000004,road
3235,55.7688533,37.64159965,road
3236,55.76861235,37.64102705,road
3237,55.7706211,37.64393615,road
3238,55.770772550000004,37.64431905,road
3239,55.7427067,37.615306000000004,road
3240,55.7595233,37.61239235,road
3241,55.744635900000006,37.6131161,road
3242,55.745149,37.612524050000005,road
3243,55.74541515,37.6122825,road
3244,55.7456547,37.611916449999995,road
3245,55.7450731,37.6110922,road
3246,55.74538855,37.612158,road
3247,55.7495513,37.644033050000004,road
3248,55.74438765,37.6340488,road
3249,55.74472025,37.63415485,road
3250,55.73461575,37.6432594,road
3251,55.7347282,37.643443500000004,road
591,55.7533656,37.6388149,shop
592,55.7430408,37.63169,shop
593,55.7410428,37.6299683,shop
594,55.7411462,37.6299745,shop
595,55.7409648,37.6309633,shop
596,55.7408424,37.6228159,shop
597,55.7523066,37.5960874,shop
598,55.7532957,37.6001834,shop
599,55.7628407,37.6436166,shop
600,55.7620028,37.6119716,shop
601,55.7623479,37.6163823,shop
602,55.7621276,37.6140153,shop
603,55.7627179,37.6136371,shop
604,55.7599029,37.6137144,shop
605,55.7609104,37.6147779,shop
606,55.7617883,37.6139667,shop
607,55.7603113,37.6113362,shop
608,55.7602349,37.6113729,shop
609,55.7635529,37.616896,shop
610,55.7627799,37.6144868,shop
611,55.7634627,37.616537,shop
612,55.7632037,37.615495,shop
613,55.7630275,37.6148211,shop
614,55.7628315,37.6147696,shop
615,55.7616236,37.6178335,shop
616,55.7621995,37.617504,shop
617,55.7623986,37.6141365,shop
618,55.7608632,37.6171516,shop
619,55.7631457,37.615273,shop
620,55.760663,37.6109642,shop
621,55.7633511,37.6160586,shop
622,55.7617004,37.619157,shop
623,55.7636006,37.6175131,shop
624,55.7634339,37.6176006,shop
625,55.7612739,37.6175498,shop
626,55.7612593,37.614441,shop
627,55.7622601,37.6138938,shop
628,55.7622845,37.6134996,shop
629,55.7631828,37.6142078,shop
630,55.7635825,37.6142073,shop
631,55.7624932,37.6144284,shop
632,55.7571183,37.6163243,shop
633,55.7590697,37.6172313,shop
634,55.7567983,37.5982723,shop
635,55.7564374,37.5985043,shop
636,55.7595164,37.5973958,shop
637,55.7595153,37.5949532,shop
638,55.7588085,37.5978888,shop
639,55.7718121,37.6257172,shop
640,55.7678187,37.6187756,shop
641,55.7705091,37.6246848,shop
642,55.7667817,37.6133128,shop
643,55.7574416,37.6312604,shop
644,55.7684325,37.6062239,shop
645,55.7542079,37.6062406,shop
646,55.754233,37.6029028,shop
647,55.7647906,37.6005692,shop
648,55.7665417,37.6025217,shop
649,55.757235,37.6013918,shop
650,55.757016,37.6033206,shop
651,55.7621,37.604211,shop
652,55.757034,37.6031417,shop
653,55.7655339,37.6033765,shop
654,55.7652711,37.6038178,shop
655,55.7648871,37.6065096,shop
656,55.7626445,37.607695,shop
657,55.7714787,37.601907,shop
658,55.7635063,37.6094133,shop
659,55.7637058,37.6091397,shop
660,55.7647378,37.6004043,shop
661,55.7625676,37.6068481,shop
662,55.7646715,37.6060899,shop
663,55.7674693,37.6027048,shop
664,55.7641783,37.5951209,shop
665,55.7685165,37.599022,shop
666,55.7625692,37.594828,shop
667,55.7615738,37.5960722,shop
668,55.7642202,37.5952537,shop
669,55.7639995,37.5983968,shop
670,55.767763,37.5941094,shop
671,55.7717977,37.5960013,shop
672,55.7620542,37.6198443,shop
673,55.7613876,37.6205388,shop
674,55.7618956,37.626524,shop
675,55.7619482,37.6262973,shop
676,55.7657987,37.6210247,shop
677,55.7620167,37.6215984,shop
678,55.7618898,37.6207374,shop
679,55.7614375,37.623362,shop
680,55.760751,37.6245898,shop
681,55.764893,37.6265653,shop
682,55.7600961,37.6247695,shop
683,55.7657409,37.6201119,shop
684,55.761813,37.6217405,shop
685,55.7561153,37.6205665,shop
686,55.7560226,37.6203962,shop
687,55.7564443,37.621646,shop
688,55.758426,37.6240458,shop
689,55.7585696,37.6242516,shop
690,55.7589218,37.6217902,shop
691,55.7580812,37.6240222,shop
692,55.7589037,37.6227042,shop
693,55.7590019,37.6230409,shop
694,55.7552552,37.6227934,shop
695,55.7590052,37.6221529,shop
696,55.7442776,37.5999129,shop
697,55.7459422,37.5951377,shop
698,55.7412593,37.5980974,shop
699,55.7413847,37.5985547,shop
700,55.7559849,37.6435328,shop
701,55.7401373,37.6101311,shop
702,55.7414135,37.6089382,shop
703,55.7404102,37.6086812,shop
704,55.7412687,37.6100595,shop
705,55.7618567,37.6338716,shop
706,55.7642292,37.6341453,shop
707,55.7576291,37.6364825,shop
708,55.7441393,37.627601,shop
709,55.742532,37.6282675,shop
710,55.743248,37.6284351,shop
711,55.7454638,37.6278247,shop
712,55.7454622,37.6279425,shop
713,55.7414132,37.6271686,shop
714,55.7417579,37.628335,shop
715,55.7653079,37.6103671,shop
716,55.7652602,37.6164314,shop
717,55.7651345,37.6165315,shop
718,55.7716381,37.6372312,shop
719,55.7703492,37.6368064,shop
720,55.7523188,37.6424499,shop
721,55.7576714,37.6340257,shop
722,55.766927,37.6415044,shop
723,55.7561085995173,37.6153410957897,shop
724,55.743085,37.6302452,shop
725,55.7414378,37.6288685,shop
726,55.7416258,37.6314086,shop
727,55.7670044,37.6016796,shop
728,55.7583472,37.6238568,shop
729,55.7578793,37.622859,shop
730,55.7577405,37.6257357,shop
731,55.7550153824987,37.6136853653586,shop
732,55.7571826,37.6346363,shop
733,55.757527,37.634892,shop
734,55.7653144,37.6109416,shop
735,55.7715743,37.595782,shop
736,55.7652449,37.638567,shop
737,55.763697,37.634711,shop
738,55.7673503,37.6273669,shop
739,55.7688403,37.6292789,shop
740,55.7428601,37.6281939,shop
741,55.7411034,37.6287197,shop
742,55.7415526,37.6097725,shop
743,55.7648833,37.6394301,shop
744,55.7700707,37.6327389,shop
745,55.7616832,37.6238608,shop
746,55.7609196,37.6233834,shop
747,55.7648054,37.5979856,shop
748,55.7698123,37.59759,shop
749,55.766915,37.5972439,shop
750,55.7704758,37.5969931,shop
751,55.7625929,37.5989037,shop
752,55.7559745,37.60013,shop
753,55.7661302,37.6041063,shop
754,55.764309,37.6056205,shop
755,55.7566957,37.605480299999996,shop
756,55.7702412,37.6207079,shop
757,55.7610698,37.6324103,shop
758,55.7590637,37.6444656,shop
759,55.762978,37.6356183,shop
760,55.7414355,37.6317162,shop
761,55.7432976,37.6292955,shop
762,55.7433041,37.6293965,shop
763,55.7406364,37.6293258,shop
764,55.7434996,37.6294013,shop
765,55.7471943,37.594692,shop
766,55.7473025,37.5984375,shop
767,55.7524824645191,37.6002544910267,shop
768,55.7524532,37.5973372,shop
769,55.7526064,37.6035726,shop
770,55.7527126,37.5983708,shop
771,55.75703815,37.61507165,shop
772,55.7585153429741,37.6179718029016,shop
773,55.7578857,37.6362059,shop
774,55.754352,37.6370452,shop
775,55.7633587,37.6426625,shop
776,55.7527188,37.5984281,shop
777,55.7628656,37.6074819,shop
778,55.7619307,37.6237026,shop
779,55.7431926,37.6284505,shop
780,55.7416281,37.6251805,shop
781,55.7544899,37.6348054,shop
782,55.7574322,37.633439,shop
783,55.7579359,37.6348834,shop
784,55.7582081,37.6241926,shop
785,55.755857,37.614626,shop
786,55.7555592,37.6145455,shop
787,55.7582717,37.6134016,shop
788,55.7408002,37.6228233,shop
789,55.7407652,37.6160556,shop
790,55.7583555,37.5981143,shop
791,55.7434557,37.6296851,shop
792,55.7689774,37.6283093,shop
793,55.7434119060327,37.6295213285031,shop
794,55.7557014029775,37.6144838755557,shop
795,55.7564886898215,37.6153801580872,shop
796,55.7557305447423,37.6148548661799,shop
797,55.7561909565236,37.6148350100385,shop
798,55.7562797073958,37.6152960151117,shop
799,55.7563413635381,37.6152836185176,shop
800,55.7556587120185,37.6141556693788,shop
801,55.7557047710947,37.6142224832275,shop
802,55.7716828,37.634988,shop
803,55.7716941,37.6027787,shop
804,55.7688886,37.5973418,shop
805,55.7711759,37.5977656,shop
806,55.7653947,37.6163225,shop
807,55.7583394,37.624369,shop
808,55.7588392,37.6425947,shop
809,55.7447034,37.5973529,shop
810,55.7560199,37.614693,shop
811,55.7596685,37.6447794,shop
812,55.7623117,37.636675,shop
813,55.742433,37.5998479,shop
814,55.7668682,37.6255131,shop
815,55.7484971,37.6086894,shop
816,55.7522624,37.5997151,shop
817,55.7522161,37.599502,shop
818,55.7520275,37.5975282,shop
819,55.7599981,37.6244352,shop
820,55.7601958,37.6251636,shop
821,55.7661688,37.6152188,shop
822,55.7602717,37.6140845,shop
823,55.765049,37.5976202,shop
824,55.7673163,37.6299655,shop
825,55.7404616,37.6361285,shop
826,55.750892,37.6437099,shop
827,55.7705422,37.6281644,shop
828,55.7674868,37.6126532,shop
829,55.7670621,37.6116326,shop
830,55.7677396,37.6158209,shop
831,55.7711397,37.6292601,shop
832,55.7593274,37.6324613,shop
833,55.766801,37.6300313,shop
834,55.7644682,37.5966766,shop
835,55.7644644,37.5946583,shop
836,55.7643912,37.5944638,shop
837,55.7655464,37.5962636,shop
838,55.7656784,37.5952926,shop
839,55.7625305,37.5953972,shop
840,55.7678448,37.5984701,shop
841,55.7642335,37.596564,shop
842,55.7613037,37.5993374,shop
843,55.7694785,37.6060832,shop
844,55.7634956,37.607612,shop
845,55.7638472,37.6062575,shop
846,55.7652018,37.6072187,shop
847,55.758557,37.6008636,shop
848,55.7613746,37.6065659,shop
849,55.770595900000004,37.6418381,shop
850,55.7710212,37.632637,shop
851,55.7653923,37.6334044,shop
852,55.7622912,37.6259157,shop
853,55.7620529,37.6195392,shop
854,55.762396,37.6266652,shop
855,55.7601322,37.6252881,shop
856,55.7626951,37.625438,shop
857,55.7627124,37.6254983,shop
858,55.7621073,37.62567,shop
859,55.7620507,37.6256901,shop
860,55.7617881,37.6238434,shop
861,55.7647213,37.6151115,shop
862,55.7639227,37.6173753,shop
863,55.7656874,37.6148902,shop
864,55.7641128,37.6173753,shop
865,55.7403963,37.6299611,shop
866,55.7415639,37.6292615,shop
867,55.7625401,37.6173093,shop
868,55.7623872,37.6181652,shop
869,55.7625623,37.6180753,shop
870,55.75592,37.61476,shop
871,55.756395,37.6105879,shop
872,55.7624649,37.6371726,shop
873,55.7627245,37.6351127,shop
874,55.7622113,37.6367347,shop
875,55.7472228,37.6075996,shop
876,55.7401565,37.608715,shop
877,55.7469923,37.6083711,shop
878,55.7468164,37.6087707,shop
879,55.7429477,37.6027733,shop
880,55.7421135,37.6030737,shop
881,55.7588656,37.6232024,shop
882,55.7415088,37.6165652,shop
883,55.7412985,37.6218584,shop
884,55.740932,37.6230334,shop
885,55.7558324,37.6434306,shop
886,55.755792,37.6432613,shop
887,55.7555082,37.6409827,shop
888,55.7538079,37.5990598,shop
889,55.7519966,37.5967893,shop
890,55.7518732,37.5992377,shop
891,55.7545845,37.6244321,shop
892,55.7540799,37.6232624,shop
893,55.7585004,37.6235376,shop
894,55.7585515,37.6234293,shop
895,55.7586058,37.623314,shop
896,55.7586644,37.6231897,shop
897,55.7587209,37.6230697,shop
898,55.758769,37.6229677,shop
899,55.7586994,37.6235685,shop
900,55.7577926,37.6230079,shop
901,55.7589418,37.6236409,shop
902,55.7590829,37.6248117,shop
903,55.759052,37.6249069,shop
904,55.7562798,37.6213475,shop
905,55.7477147,37.5966948,shop
906,55.7493244,37.5982724,shop
907,55.7586795,37.6344864,shop
908,55.7589748,37.6345499,shop
909,55.7604012,37.6413918,shop
910,55.7586797,37.6416731,shop
911,55.7550682,37.6370318,shop
912,55.7579657,37.6371465,shop
913,55.7576175,37.6361936,shop
914,55.7539577,37.6353213,shop
915,55.7570364,37.6347345,shop
916,55.745614,37.6278412,shop
917,55.7415788,37.6283784,shop
918,55.7408686,37.628723,shop
919,55.76431,37.6293553,shop
920,55.7556529332296,37.6141563563283,shop
921,55.7569585851242,37.6149937485972,shop
922,55.7511014,37.641385,shop
923,55.7426722,37.635093499999996,shop
924,55.7667388510712,37.624110022861,shop
925,55.7647772,37.5949759,shop
926,55.7516275,37.5974125,shop
927,55.7507877,37.5993445,shop
928,55.7571827,37.5972802,shop
929,55.7597915,37.5943056,shop
930,55.7645162,37.6015395,shop
931,55.7652853,37.6026191,shop
932,55.7601873,37.6241578,shop
933,55.7623162,37.5983141,shop
934,55.7600586,37.597299,shop
935,55.7541396,37.636158,shop
936,55.7523145,37.5964684,shop
937,55.7541105,37.5990155,shop
938,55.7544034,37.6247259,shop
939,55.7430925,37.6300684,shop
940,55.7432712,37.6297712,shop
941,55.7434147,37.6294556,shop
942,55.7617753,37.6370171,shop
943,55.7446858,37.6272334,shop
944,55.7416532,37.6283455,shop
945,55.7446726,37.6248551,shop
946,55.7408254,37.6269431,shop
947,55.7591689,37.6452839,shop
948,55.7609315,37.6107173,shop
949,55.7601394,37.6103961,shop
950,55.7536975,37.6373394,shop
951,55.754283,37.6373993,shop
952,55.7576748,37.6341156,shop
953,55.752201,37.625529,shop
954,55.7602774,37.6147597,shop
955,55.741209,37.5982752,shop
956,55.7629509,37.6356994,shop
957,55.7424128,37.6314248,shop
958,55.771521,37.6322476,shop
959,55.7713217,37.6322584,shop
960,55.761053,37.6323828,shop
961,55.7666599,37.6312007,shop
962,55.7706999,37.6278225,shop
963,55.7676281,37.6129486,shop
964,55.7705067,37.6225036,shop
965,55.7410249,37.6158786,shop
966,55.7407025,37.6169823,shop
967,55.7675945,37.6288342,shop
968,55.7658952,37.6322394,shop
969,55.7663088,37.6307186,shop
970,55.7612427,37.6326927,shop
971,55.7712508,37.620191,shop
972,55.7704566,37.6259823,shop
973,55.7673376,37.6143872,shop
974,55.7598931,37.6244055,shop
975,55.76107,37.6240953,shop
976,55.7648797,37.6202815,shop
977,55.762036,37.6238008,shop
978,55.7602548,37.624003,shop
979,55.7650748,37.6389457,shop
980,55.7611131,37.6028932,shop
981,55.7439285,37.6019811,shop
982,55.7526015,37.6057887,shop
983,55.7568671,37.6043846,shop
984,55.7661246,37.6093571,shop
985,55.7437124,37.6017125,shop
986,55.7528751,37.6065123,shop
987,55.7668508,37.6067752,shop
988,55.759092,37.6445849,shop
989,55.7598352,37.6446372,shop
990,55.7473696,37.5984876,shop
991,55.747374,37.5984734,shop
992,55.7607423,37.6335181,shop
993,55.762059,37.634237,shop
994,55.7620805,37.6342712,shop
995,55.7593237,37.6370761,shop
996,55.7713132,37.6146314,shop
997,55.7705331,37.6154883,shop
998,55.7688848,37.6266061,shop
999,55.7711223,37.6205537,shop
1000,55.7669014,37.6123528,shop
1001,55.771065,37.6201165,shop
1002,55.7698912,37.6254031,shop
1003,55.7681319,37.6165531,shop
1004,55.7558621,37.6428344,shop
1005,55.7714625,37.5983544,shop
1006,55.7698971978934,37.5955248011826,shop
1007,55.7636661,37.5972332,shop
1008,55.7707564,37.5968899,shop
1009,55.7655547,37.6108561,shop
1010,55.7614976,37.6430963,shop
1011,55.7565866,37.5983892,shop
1012,55.7586196,37.5960215,shop
1013,55.7572251,37.6278801,shop
1014,55.758162,37.6253618,shop
1015,55.7585819,37.6246803,shop
1016,55.7542585,37.6244992,shop
1017,55.7546751,37.6211786,shop
1018,55.753247,37.6120645,shop
1019,55.7557738,37.6143739,shop
1020,55.7557391,37.6140305,shop
1021,55.7556712,37.6143846,shop
1022,55.7593365,37.6111016,shop
1023,55.7587064,37.6082477,shop
1024,55.7642954,37.6028531,shop
1025,55.7502984,37.6439667,shop
1026,55.7508886,37.6423064,shop
1027,55.7502745,37.5946955,shop
1028,55.752257,37.5952202,shop
1029,55.7616878,37.6189591,shop
1030,55.7472272,37.599073,shop
1031,55.7433344,37.6332769,shop
1032,55.7485857,37.6274309,shop
1033,55.7447911,37.5950888,shop
1034,55.7636684,37.634638,shop
1035,55.7428505,37.6394568,shop
1036,55.7712514,37.5979456,shop
1037,55.7571941,37.6278453,shop
1038,55.7436618,37.6250886,shop
1039,55.7609558,37.623382,shop
1040,55.7628418,37.6287387,shop
1041,55.7704513,37.6326536,shop
1042,55.771118799999996,37.6353899,shop
1043,55.7579171,37.6089759,shop
1044,55.7681904,37.6146368,shop
1045,55.7685559,37.6181048,shop
1046,55.7602475,37.6316338,shop
1047,55.757556,37.6329321,shop
1048,55.757293,37.6325438,shop
1049,55.7509538,37.5963889,shop
1050,55.7707833,37.5997384,shop
1051,55.7631541,37.5946928,shop
1052,55.7633191,37.5969529,shop
1053,55.7548184,37.5998242,shop
1054,55.7650673,37.6224065,shop
1055,55.761831,37.6233457,shop
1056,55.7620318,37.6232171,shop
1057,55.7616241,37.6204295,shop
1058,55.7644096,37.6166629,shop
1059,55.7432923861244,37.6309102598871,shop
1060,55.7408068,37.6261109,shop
1061,55.742713,37.6282324,shop
1062,55.7424913,37.6282736,shop
1063,55.7431172,37.6284682,shop
1064,55.7409471,37.6286908,shop
1065,55.7454132,37.6275878,shop
1066,55.7534363,37.6386007,shop
1067,55.7463306,37.6450574,shop
1068,55.7632907,37.6158277,shop
1069,55.7631557,37.6159557,shop
1070,55.7558071,37.6145053,shop
1071,55.755829,37.6141311,shop
1072,55.7544615,37.6011945,shop
1073,55.7601341,37.6114713,shop
1074,55.76276,37.6075971,shop
1075,55.7647421,37.6015113,shop
1076,55.7635635,37.607532,shop
1077,55.7636299,37.607447,shop
1078,55.7446454,37.6012826,shop
1079,55.7410985,37.6102383,shop
1080,55.7694702,37.6052222,shop
1081,55.7634413,37.6067537,shop
1082,55.7629735,37.6073431,shop
1083,55.764094,37.6059611,shop
1084,55.7658779,37.6049365,shop
1085,55.7551156096533,37.6066535353901,shop
1086,55.7549967,37.6403904,shop
1087,55.7585031,37.6406123,shop
1088,55.7592108,37.6436323,shop
1089,55.7581234,37.6378632,shop
1090,55.7562492,37.6212915,shop
1091,55.7563749,37.6210518,shop
1092,55.7583398,37.6252039,shop
1093,55.7631981,37.6351922,shop
1094,55.7576281,37.6334056,shop
1095,55.7543448,37.6375929,shop
1096,55.7576046,37.6332848,shop
1097,55.7701587,37.6325723,shop
1098,55.7440851,37.6274742,shop
1099,55.7410301,37.6271593,shop
1100,55.7406685,37.6286419,shop
1101,55.7587793,37.6344832,shop
1102,55.7575141,37.6347137,shop
1103,55.7656111,37.6208557,shop
1104,55.7649274,37.5977741,shop
1105,55.7706477,37.6416416,shop
1106,55.7600063,37.6044252,shop
1107,55.7640127,37.6060162,shop
1108,55.7663695,37.6403318,shop
1109,55.7678166,37.6315308,shop
1110,55.7662895,37.631107,shop
1111,55.7600737,37.6315734,shop
1112,55.7419121,37.598747,shop
1113,55.7549621,37.6218197,shop
1114,55.7556449490493,37.6143014456267,shop
1115,55.7561447603922,37.6146765647965,shop
1116,55.755917042015,37.6149285720379,shop
1117,55.755656546914,37.6146157442914,shop
1118,55.7557859867308,37.6149724021349,shop
1119,55.7559600302504,37.6152264660069,shop
1120,55.7561940677013,37.6157923494036,shop
1121,55.7560300790494,37.615438329044,shop
1122,55.7558474979209,37.6149938224661,shop
1123,55.755999135557,37.6153237565009,shop
1124,55.7562239967952,37.6148943589434,shop
1125,55.756265568630496,37.6149871613423,shop
1126,55.7563040910883,37.6150874516996,shop
1127,55.7559205052052,37.6143225902915,shop
1128,55.7561022166203,37.6155089231096,shop
1129,55.7561002452375,37.6156738381447,shop
1130,55.7560202371987,37.6144598661182,shop
1131,55.7562775714692,37.6147206623549,shop
1132,55.7548311228935,37.6132637786194,shop
1133,55.7561170591526,37.614275502045,shop
1134,55.7547841002435,37.6134794835944,shop
1135,55.7559955219616,37.6154992385251,shop
1136,55.7556172974946,37.614516951352996,shop
1137,55.7559369000712,37.6153875501511,shop
1138,55.7558640082289,37.6152599692242,shop
1139,55.7555289077725,37.6139475462871,shop
1140,55.7557643253657,37.6150329283992,shop
1141,55.7563351596106,37.6150823714072,shop
1142,55.7565393267571,37.6154120284757,shop
1143,55.7559777156983,37.614239267465,shop
1144,55.7562152876058,37.6145239889751,shop
1145,55.7557763991552,37.6142479492194,shop
1146,55.7554546877944,37.613792429771,shop
1147,55.7561444809256,37.6160689011227,shop
1148,55.7562840317084,37.6149479132697,shop
1149,55.7555310024327,37.6144286445994,shop
1150,55.7555643038196,37.6143291120357,shop
1151,55.7558588445187,37.6142395756983,shop
1152,55.7564114128038,37.615247800704,shop
